,Energy,Trip,Style,Motor_Way,City,Country_Road,Tire_Type,Consumptions
1015,7.3,59.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],19.39
1016,12.8,56.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],19.39
1017,18.0,103.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],19.39
1018,15.0,77.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],19.39
1019,11.3,43.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],19.39
1020,10.2,19.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],19.39
1021,18.0,123.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],19.39
1022,14.3,103.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],19.39
1023,0.0,0.0,[],,,,[],19.39
1024,14.75,96.0,['Moderate'],1.0,0.0,1.0,['Winter tires'],19.39
1025,2.44,15.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],12.48
1026,5.8,51.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],12.48
1027,21.12,84.0,['Moderate'],1.0,0.0,1.0,['Winter tires'],18.74
1028,10.0,27.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],18.74
1029,6.0,95.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],18.74
1030,19.1,55.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],18.74
1031,3.3,56.0,['Moderate'],1.0,0.0,1.0,['Winter tires'],18.74
1032,16.0,71.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],18.74
1033,15.81,79.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],18.74
1034,15.47,103.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],18.74
1035,20.0,105.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],19.05
1036,4.0,25.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],16.0
1037,18.2,25.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],17.35
1038,5.4,111.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],17.35
1039,9.3,38.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],24.47
1040,18.5,3.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],18.81
1041,2.0,106.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],18.81
1042,17.4,177.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],15.04
1043,20.8,84.0,['Moderate'],1.0,1.0,0.0,['Winter tires'],15.04
1044,7.0,62.0,['Moderate'],1.0,1.0,0.0,['Winter tires'],15.04
1045,5.0,23.0,['Moderate'],1.0,1.0,0.0,['Winter tires'],15.04
1046,14.0,81.0,['Moderate'],1.0,1.0,0.0,['Winter tires'],15.04
1047,9.6,94.0,['Moderate'],1.0,1.0,0.0,['Winter tires'],10.21
1048,20.0,102.0,['Moderate'],1.0,1.0,0.0,['Winter tires'],19.61
1049,14.9,70.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],21.29
1050,19.0,125.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],3.51
1051,14.0,815.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],3.51
1052,1.3,3.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],43.33
1053,5.3,13.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],40.77
1054,0.0,0.0,[],,,,[],40.77
1055,10.2,37.0,['Normal'],0.0,1.0,0.0,['Winter tires'],27.57
1056,10.2,23.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],26.46
1057,2.5,25.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],26.46
1058,10.1,37.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],23.21
1059,8.0,41.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],23.21
1060,1.67,2.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],34.38
1061,5.55,19.0,['Normal'],1.0,1.0,1.0,['Winter tires'],34.38
1062,15.0,66.0,['Normal'],1.0,0.0,1.0,['Winter tires'],22.73
1063,9.21,76.0,['Normal'],1.0,0.0,1.0,['Winter tires'],10.64
1064,7.61,96.0,['Normal'],1.0,0.0,1.0,['Winter tires'],10.64
1065,11.88,89.0,['Normal'],1.0,0.0,1.0,['Winter tires'],10.64
1066,5.78,63.0,['Normal'],1.0,0.0,1.0,['Winter tires'],10.64
1067,15.02,50.0,['Normal'],1.0,0.0,1.0,['Winter tires'],23.57
1068,6.38,6.0,['Normal'],0.0,1.0,1.0,['Winter tires'],23.57
1069,13.96,63.0,['Normal'],0.0,1.0,1.0,['Winter tires'],23.57
1070,3.3,45.0,['Normal'],1.0,0.0,1.0,['Winter tires'],23.57
1071,8.58,37.0,['Normal'],1.0,0.0,1.0,['Winter tires'],23.19
1072,14.3,69.0,['Normal'],1.0,0.0,1.0,['Winter tires'],20.72
1073,15.2,67.0,['Normal'],1.0,0.0,1.0,['Winter tires'],22.69
1074,7.18,38.0,['Normal'],0.0,1.0,1.0,['Winter tires'],18.89
1075,17.29,57.0,['Normal'],0.0,1.0,1.0,['Winter tires'],30.33
1076,13.56,33.0,['Normal'],0.0,1.0,1.0,['Winter tires'],25.53
1077,3.8,35.0,['Normal'],0.0,1.0,1.0,['Winter tires'],25.53
1078,14.7,67.0,['Normal'],0.0,1.0,1.0,['Winter tires'],20.24
1079,4.18,13.0,['Normal'],0.0,1.0,1.0,['Winter tires'],20.24
1080,2.78,27.0,['Normal'],0.0,1.0,1.0,['Winter tires'],20.24
1081,14.7,75.0,['Normal'],0.0,1.0,1.0,['Summer tires'],19.6
1082,10.41,38.0,['Normal'],0.0,1.0,1.0,['Summer tires'],27.39
1083,18.7,59.0,['Normal'],0.0,1.0,1.0,['Summer tires'],21.34
1084,2.0,38.0,['Normal'],1.0,1.0,0.0,['Summer tires'],21.34
