,Energy_1,Energy_2,Trip,Average_Speeds,Style,Motor_Way,City,Country_Road,Tire_Type,Parking_Heat,Consumption_1,Consumption_2
223,"['0,32']",0.3,"['2,0']",18.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"16,00",16.2
224,"['5,02']",5.0,"['20,0']",39.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"25,10",25.1
225,"['1,88']",1.9,"['20,0']",47.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"9,40",9.4
226,"['1,98']",2.0,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"9,90",9.9
227,"['3,72']",3.7,"['20,0']",47.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"18,60",18.6
228,"['1,68']",1.7,"['20,0']",43.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"8,40",8.4
229,"['4,09']",4.1,"['23,0']",42.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"17,78",17.8
230,"['4,03']",4.0,"['23,0']",48.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"17,52",17.5
231,"['1,70']",1.7,"['20,0']",50.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"8,50",8.5
232,"['2,10']",2.1,"['20,0']",50.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"10,50",10.5
233,"['3,82']",3.8,"['20,0']",41.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"19,10",19.1
234,"['1,08']",1.1,"['7,0']",28.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"15,43",15.4
235,"['0,77']",0.8,"['5,0']",18.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"15,40",15.4
236,"['2,37']",2.4,"['23,0']",39.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"10,30",10.3
237,"['3,62']",3.6,"['20,0']",48.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"18,10",18.1
238,"['3,60']",3.6,"['20,0']",50.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"18,00",18.0
239,"['1,82']",1.8,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"9,10",9.1
240,"['1,96']",2.0,"['20,0']",50.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"9,80",9.8
241,"['3,66']",3.7,"['20,0']",50.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"18,30",18.3
242,"['2,57']",2.6,"['24,0']",36.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"10,71",10.7
243,"['3,46']",3.5,"['20,0']",46.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"17,30",17.3
244,"['1,82']",1.8,"['20,0']",52.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"9,10",9.1
245,"['3,74']",3.7,"['20,0']",45.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"18,70",18.7
246,"['24,95']",24.9,"['162,0']",78.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],0.0,"15,40",15.4
247,"['21,71']",21.7,"['162,0']",78.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],0.0,"13,40",13.4
248,[],,[],,[],,,,[],,,
249,"['0,58']",0.6,"['4,0']",21.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"14,50",14.5
250,"['2,60']",2.6,"['23,0']",42.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"11,30",11.3
251,"['3,66']",3.7,"['20,0']",52.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"18,30",18.3
252,"['1,78']",1.8,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"8,90",8.9
253,"['3,58']",3.6,"['20,0']",52.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"17,90",17.9
254,"['1,05']",1.1,"['7,0']",18.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"15,00",15.0
255,"['25,01']",25.0,"['169,0']",72.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],0.0,"14,80",14.8
256,"['23,52']",23.5,"['168,0']",75.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],0.0,"14,00",14.0
257,"['49,82']",49.8,"['369,0']",77.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],0.0,"13,50",13.5
258,"['1,09']",1.1,"['7,0']",19.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"15,57",15.5
259,"['47,00']",47.0,"['373,0']",78.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],0.0,"12,60",12.6
260,"['1,88']",1.9,"['12,0']",15.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"15,67",15.7
261,"['4,68']",4.7,"['36,0']",53.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"13,00",13.0
262,"['5,59']",5.6,"['43,0']",46.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"13,00",13.0
263,"['0,51']",0.5,"['3,0']",14.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"17,00",17.0
264,"['1,50']",1.5,"['10,0']",24.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"15,00",15.0
265,"['0,32']",0.3,"['3,0']",29.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"10,67",10.8
266,"['3,34']",3.3,"['22,0']",40.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"15,18",15.2
267,"['2,32']",2.3,"['19,0']",47.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"12,21",12.2
268,"['1,80']",1.8,"['20,0']",46.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"9,00",9.0
269,"['4,08']",4.1,"['20,0']",52.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"20,40",20.4
270,"['1,78']",1.8,"['20,0']",41.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"8,90",8.9
271,"['3,42']",3.4,"['20,0']",45.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"17,10",17.1
272,"['2,28']",2.3,"['23,0']",32.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"9,91",9.9
273,"['3,64']",3.6,"['20,0']",42.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"18,20",18.2
274,"['2,37']",2.4,"['26,0']",44.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"9,12",9.1
275,"['3,70']",3.7,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"18,50",18.5
276,"['3,88']",3.9,"['20,0']",50.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"19,40",19.4
277,"['1,93']",1.9,"['21,0']",45.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"9,19",9.2
278,"['0,77']",0.8,"['5,0']",24.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"15,40",15.4
279,[],,[],,[],,,,[],,,
280,"['0,54']",0.5,"['4,0']",23.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"13,50",13.6
281,"['0,34']",0.3,"['4,0']",32.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"8,50",8.4
282,"['0,81']",0.8,"['4,0']",19.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"20,25",20.3
283,"['2,56']",2.6,"['21,0']",28.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"12,19",12.2
284,"['5,12']",5.1,"['43,0']",33.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"11,91",11.9
285,"['3,46']",3.5,"['20,0']",48.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"17,30",17.3
286,"['3,82']",3.8,"['20,0']",39.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"19,10",19.1
287,"['2,40']",2.4,"['22,0']",38.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"10,91",10.9
288,"['1,88']",1.9,"['20,0']",42.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"9,40",9.4
289,"['3,48']",3.5,"['20,0']",44.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"17,40",17.4
290,"['3,07']",3.1,"['26,0']",34.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"11,81",11.8
291,"['4,03']",4.0,"['23,0']",42.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"17,52",17.5
292,"['3,78']",3.8,"['20,0']",37.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"18,90",18.9
293,"['2,86']",2.9,"['27,0']",41.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"10,59",10.6
294,"['0,43']",0.4,"['3,0']",33.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"14,33",14.3
295,"['0,35']",0.4,"['3,0']",29.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"11,67",11.7
296,"['7,30']",7.3,"['49,0']",29.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"14,90",14.9
297,"['1,78']",1.8,"['20,0']",44.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"8,90",8.9
298,"['4,21']",4.2,"['23,0']",41.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"18,30",18.3
299,"['0,45']",0.4,"['3,0']",19.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"15,00",14.9
300,"['0,47']",0.5,"['3,0']",17.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"15,67",15.7
301,"['38,35']",38.4,"['325,0']",65.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],0.0,"11,80",11.8
302,"['21,75']",21.8,"['174,0']",66.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],0.0,"12,50",12.5
303,"['43,74']",43.7,"['324,0']",59.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],0.0,"13,50",13.5
304,"['12,90']",12.9,"['86,0']",36.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"15,00",15.0
305,"['1,76']",1.8,"['20,0']",43.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"8,80",8.8
306,"['3,74']",3.7,"['20,0']",46.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"18,70",18.7
307,"['2,00']",2.0,"['20,0']",33.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"10,00",10.0
308,"['3,58']",3.6,"['20,0']",48.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"17,90",17.9
309,"['1,80']",1.8,"['20,0']",51.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"9,00",9.0
310,[],,[],,[],,,,[],,,
311,"['10,49']",10.5,"['76,0']",46.0,['Normal'],1.0,1.0,1.0,['Winter tires'],0.0,"13,80",13.8
312,"['0,59']",0.6,"['4,0']",21.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"14,75",14.8
313,"['0,41']",0.4,"['3,0']",22.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"13,67",13.7
314,"['0,62']",0.6,"['4,0']",22.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"15,50",15.4
315,"['3,60']",3.6,"['20,0']",44.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"18,00",18.0
316,"['2,52']",2.5,"['24,0']",42.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"10,50",10.5
317,"['1,86']",1.9,"['20,0']",48.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"9,30",9.3
318,"['3,60']",3.6,"['20,0']",43.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"18,00",18.0
319,"['0,58']",0.6,"['4,0']",22.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"14,50",14.4
320,"['0,60']",0.6,"['4,0']",24.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"15,00",14.9
321,"['2,40']",2.4,"['27,0']",29.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"8,89",8.9
322,"['3,72']",3.7,"['20,0']",45.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"18,60",18.6
323,"['3,70']",3.7,"['20,0']",44.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"18,50",18.5
324,"['1,76']",1.8,"['20,0']",44.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"8,80",8.8
325,"['3,63']",3.6,"['37,0']",45.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"9,81",9.8
326,"['0,38']",0.4,"['2,0']",11.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"19,00",19.0
327,"['3,54']",3.5,"['20,0']",48.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"17,70",17.7
328,"['1,56']",1.6,"['20,0']",47.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"7,80",7.8
329,"['3,40']",3.4,"['20,0']",40.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"17,00",17.0
330,"['1,89']",1.9,"['22,0']",41.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"8,59",8.6
331,"['3,40']",3.4,"['20,0']",43.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"17,00",17.0
332,"['11,26']",11.3,"['84,0']",66.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"13,40",13.4
333,"['5,49']",5.5,"['41,0']",48.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"13,39",13.4
334,"['11,57']",11.6,"['89,0']",73.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"13,00",13.0
335,"['3,32']",3.3,"['27,0']",51.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"12,30",12.3
336,"['1,92']",1.9,"['24,0']",36.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"8,00",8.0
337,"['3,42']",3.4,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"17,10",17.1
338,"['0,41']",0.4,"['5,0']",24.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"8,20",8.1
339,"['1,60']",1.6,"['16,0']",35.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"10,00",10.0
340,"['3,50']",3.5,"['20,0']",45.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"17,50",17.5
341,[],,[],,[],,,,[],,,
342,"['3,48']",3.5,"['20,0']",41.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"17,40",17.4
343,"['1,60']",1.6,"['20,0']",45.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"8,00",8.0
344,"['2,52']",2.5,"['29,0']",37.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"8,69",8.7
345,"['3,38']",3.4,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"16,90",16.9
346,"['1,54']",1.5,"['20,0']",45.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"7,70",7.7
347,"['3,42']",3.4,"['20,0']",51.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"17,10",17.1
348,"['1,35']",1.4,"['11,0']",33.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"12,27",12.3
349,"['2,05']",2.0,"['16,0']",30.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"12,81",12.8
350,"['1,13']",1.1,"['5,0']",26.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"22,60",22.5
351,"['12,42']",12.4,"['90,0']",49.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"13,80",13.8
352,"['1,72']",1.7,"['20,0']",44.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"8,60",8.6
353,"['3,52']",3.5,"['20,0']",50.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"17,60",17.6
354,"['1,22']",1.2,"['9,0']",22.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"13,56",13.5
355,"['2,06']",2.1,"['24,0']",26.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"8,58",8.6
356,"['3,52']",3.5,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"17,60",17.6
357,"['3,70']",3.7,"['20,0']",50.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"18,50",18.5
358,"['1,80']",1.8,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"9,00",9.0
359,"['1,84']",1.8,"['20,0']",47.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"9,20",9.2
360,"['3,48']",3.5,"['20,0']",50.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"17,40",17.4
361,"['0,45']",0.5,"['3,0']",25.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"15,00",15.0
362,"['0,72']",0.7,"['6,0']",22.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"12,00",12.0
363,"['0,73']",0.7,"['5,0']",22.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"14,60",14.5
364,"['1,92']",1.9,"['15,0']",24.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"12,80",12.8
365,"['1,80']",1.8,"['20,0']",46.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"9,00",9.0
366,"['3,50']",3.5,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"17,50",17.5
367,"['3,48']",3.5,"['20,0']",50.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"17,40",17.4
368,"['1,60']",1.6,"['20,0']",46.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"8,00",8.0
369,"['2,04']",2.0,"['24,0']",35.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"8,50",8.5
370,"['3,56']",3.6,"['20,0']",46.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"17,80",17.8
371,"['2,20']",2.2,"['22,0']",32.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"10,00",10.0
372,[],,[],,[],,,,[],,,
373,"['3,62']",3.6,"['20,0']",51.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"18,10",18.1
374,"['1,60']",1.6,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"8,00",8.0
375,"['3,32']",3.3,"['20,0']",48.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"16,60",16.6
376,"['20,76']",20.8,"['173,0']",69.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],0.0,"12,00",12.0
377,"['1,11']",1.1,"['9,0']",23.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"12,33",12.3
378,"['21,50']",21.5,"['192,0']",59.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],0.0,"11,20",11.2
379,"['3,32']",3.3,"['20,0']",47.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"16,60",16.6
380,"['1,60']",1.6,"['20,0']",50.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"8,00",8.0
381,"['3,30']",3.3,"['20,0']",48.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"16,50",16.5
382,"['1,38']",1.4,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"6,90",6.9
383,"['3,28']",3.3,"['20,0']",47.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"16,40",16.4
384,"['3,34']",3.3,"['20,0']",44.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"16,70",16.7
385,"['0,29']",0.3,"['2,0']",24.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"14,50",14.6
386,"['1,41']",1.4,"['21,0']",40.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"6,71",6.7
387,"['1,73']",1.7,"['24,0']",37.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"7,21",7.2
388,"['3,24']",3.2,"['20,0']",46.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"16,20",16.2
389,"['1,10']",1.1,"['8,0']",27.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"13,75",13.7
390,"['0,63']",0.6,"['7,0']",33.0,['Moderate'],0.0,1.0,0.0,['Winter tires'],0.0,"9,00",9.0
391,"['1,44']",1.4,"['20,0']",43.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"7,20",7.2
392,"['3,38']",3.4,"['20,0']",51.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"16,90",16.9
393,"['1,44']",1.4,"['20,0']",42.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"7,20",7.2
394,"['3,48']",3.5,"['20,0']",48.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"17,40",17.4
395,"['1,92']",1.9,"['24,0']",42.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"8,00",8.0
396,"['3,58']",3.6,"['20,0']",47.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"17,90",17.9
397,"['1,62']",1.6,"['20,0']",37.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"8,10",8.1
398,"['3,42']",3.4,"['20,0']",46.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"17,10",17.1
399,"['1,70']",1.7,"['20,0']",44.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"8,50",8.5
400,"['3,66']",3.7,"['20,0']",53.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"18,30",18.3
401,"['3,04']",3.0,"['22,0']",50.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"13,82",13.8
402,"['3,41']",3.4,"['26,0']",39.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"13,12",13.1
403,[],,[],,[],,,,[],,,
404,"['22,85']",22.8,"['192,0']",69.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],0.0,"11,90",11.9
405,"['17,98']",18.0,"['162,0']",79.0,['Moderate'],1.0,0.0,0.0,['Winter tires'],0.0,"11,10",11.1
406,"['2,02']",2.0,"['24,0']",37.0,['Moderate'],0.0,1.0,1.0,['Winter tires'],0.0,"8,42",8.4
407,"['3,52']",3.5,"['20,0']",49.0,['Moderate'],1.0,1.0,1.0,['Winter tires'],0.0,"17,60",17.6
408,"['1,43']",1.4,"['19,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,53",7.5
409,"['3,44']",3.4,"['20,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,20",17.2
410,"['1,61']",1.6,"['13,0']",23.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"12,38",12.4
411,"['20,38']",20.4,"['163,0']",66.0,['Moderate'],1.0,0.0,0.0,['Summer tires'],0.0,"12,50",12.5
412,"['7,14']",7.1,"['51,0']",40.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"14,00",14.0
413,"['8,59']",8.6,"['71,0']",51.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"12,10",12.1
414,"['7,07']",7.1,"['62,0']",62.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"11,40",11.4
415,"['2,53']",2.5,"['17,0']",44.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"14,88",14.9
416,"['4,86']",4.9,"['36,0']",56.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"13,50",13.5
417,"['6,05']",6.0,"['42,0']",21.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"14,40",14.4
418,"['0,82']",0.8,"['6,0']",31.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"13,67",13.6
419,"['0,37']",0.4,"['3,0']",23.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"12,33",12.3
420,"['0,56']",0.6,"['4,0']",20.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"14,00",14.1
421,"['27,83']",27.8,"['230,0']",69.0,['Moderate'],1.0,0.0,0.0,['Summer tires'],0.0,"12,10",12.1
422,"['6,93']",6.9,"['63,0']",40.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"11,00",11.0
423,"['3,68']",3.7,"['20,0']",42.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"18,40",18.4
424,"['1,58']",1.6,"['19,0']",51.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"8,32",8.3
425,"['3,38']",3.4,"['19,0']",51.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,79",17.8
426,"['1,49']",1.5,"['10,0']",13.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"14,90",14.9
427,"['0,32']",0.3,"['2,0']",19.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"16,00",15.9
428,"['0,46']",0.5,"['4,0']",24.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"11,50",11.6
429,"['0,49']",0.5,"['4,0']",25.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"12,25",12.2
430,"['1,43']",1.4,"['19,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,53",7.5
431,"['3,54']",3.5,"['20,0']",51.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,70",17.7
432,"['2,14']",2.1,"['24,0']",33.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"8,92",8.9
433,"['3,50']",3.5,"['20,0']",41.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,50",17.5
434,[],,[],,[],,,,[],,,
435,"['1,41']",1.4,"['19,0']",41.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"7,42",7.4
436,"['3,36']",3.4,"['20,0']",47.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,80",16.8
437,"['1,29']",1.3,"['19,0']",54.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"6,79",6.8
438,"['3,50']",3.5,"['20,0']",50.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"17,50",17.5
439,"['1,75']",1.8,"['24,0']",34.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"7,29",7.3
440,"['3,32']",3.3,"['20,0']",47.0,['Moderate'],1.0,1.0,1.0,['Summer tires'],0.0,"16,60",16.6
441,"['20,83']",20.8,"['178,0']",61.0,['Moderate'],1.0,0.0,0.0,['Summer tires'],0.0,"11,70",11.7
442,"['9,27']",9.3,"['82,0']",73.0,['Moderate'],0.0,1.0,1.0,['Summer tires'],0.0,"11,30",11.3
443,"['1,60']",1.6,"['14,0']",58.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"11,43",11.4
444,"['2,02']",2.0,"['14,0']",61.0,['Moderate'],0.0,1.0,0.0,['Summer tires'],0.0,"14,43",14.4
